"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3382;1856;1925;;;;;;0;12055;4286;26048;45.7275;9.7127;300;;;;;;;;;;84;"2023-10-07 09:57:48+02"
"AAA00354976091004203";3365;1968;2156;;;;;;0;12120;4286;25975;45.7275;9.7127;300;;;;;;;;;;76;"2023-10-07 10:12:53+02"
"AAA00354976091004203";3391;2075;2206;;;;;;0;12055;4292;26048;45.7275;9.7127;300;;;;;;;;;;102;"2023-10-07 10:27:58+02"
"AAA00354976091004203";3391;2168;2287;;;;;;0;12055;4292;26193;45.7275;9.7127;300;;;;;;;;;;142;"2023-10-07 10:43:04+02"
"AAA00354976091004203";3416;2256;2393;;;;;;0;12055;4292;26412;45.7275;9.7127;300;;;;;;;;;;157;"2023-10-07 10:58:06+02"
"AAA00354976091004203";3417;2368;2562;;;;;;0;12055;4286;26412;45.7275;9.7127;300;;;;;;;;;;141;"2023-10-07 11:13:11+02"
"AAA00354976091004203";3419;2493;2818;;;;;;0;12055;4292;26412;45.7275;9.7127;300;;;;;;;;;;207;"2023-10-07 11:28:16+02"
"AAA00354976091004203";3450;2631;3056;;;;;;0;12055;4292;26557;45.7275;9.7127;300;;;;;;;;;;236;"2023-10-07 11:43:21+02"
"AAA00354976091004203";3460;2756;3025;;;;;;0;12055;4292;26557;45.7275;9.7127;300;;;;;;;;;;284;"2023-10-07 11:58:33+02"
"AAA00354976091004203";3475;2818;2956;;;;;;0;12055;4292;26557;45.7275;9.7127;300;;;;;;;;;;246;"2023-10-07 12:13:40+02"
"AAA00354976091004203";3478;2875;2975;;;;;;0;12055;4292;26485;45.7275;9.7127;300;;;;;;;;;;248;"2023-10-07 12:28:45+02"
"AAA00354976091004203";3519;2925;3012;;;;;;0;12055;4292;26557;45.7275;9.7127;300;;;;;;;;;;228;"2023-10-07 12:43:51+02"
"AAA00354976091004203";3526;2975;3062;;;;;;0;12055;4292;26557;45.7275;9.7127;300;;;;;;;;;;235;"2023-10-07 12:58:58+02"
"AAA00354976091004203";3531;3018;3100;;;;;;0;12055;4292;26412;45.7275;9.7127;300;;;;;;;;;;218;"2023-10-07 13:14:03+02"
"AAA00354976091004203";3520;3062;3125;;;;;;0;12055;4292;26485;45.7275;9.7127;300;;;;;;;;;;219;"2023-10-07 13:29:09+02"
"AAA00354976091004203";3512;3075;3131;;;;;;0;12055;4292;26266;45.7275;9.7127;300;;;;;;;;;;224;"2023-10-07 13:44:15+02"
"AAA00354976091004203";3512;3068;3118;;;;;;0;12055;4292;26120;45.7275;9.7127;306;;;;;;;;;;132;"2023-10-07 13:59:25+02"
"AAA00354976091004203";3524;3062;3168;;;;;;0;12120;4286;26048;45.7275;9.7127;306;;;;;;;;;;155;"2023-10-07 14:14:32+02"
"AAA00354976091004203";3528;3037;3075;;;;;;0;12055;4292;25902;45.7275;9.7127;306;;;;;;;;;;128;"2023-10-07 14:29:39+02"
"AAA00354976091004203";3530;3000;3025;;;;;;0;12055;4292;25683;45.7275;9.7127;306;;;;;;;;;;141;"2023-10-07 14:44:46+02"
"AAA00354976091004203";3526;2975;2993;;;;;;0;12055;4286;25611;45.7275;9.7127;306;;;;;;;;;;148;"2023-10-07 14:59:46+02"
"AAA00354976091004203";3510;2950;2956;;;;;;0;12055;4292;25465;45.7275;9.7127;306;;;;;;;;;;146;"2023-10-07 15:14:52+02"
"AAA00354976091004203";3502;2906;2918;;;;;;0;12055;4292;25319;45.7275;9.7127;306;;;;;;;;;;132;"2023-10-07 15:29:58+02"
"AAA00354976091004203";3507;2881;2887;;;;;;0;12055;4292;25319;45.7275;9.7127;306;;;;;;;;;;142;"2023-10-07 15:45:04+02"
"AAA00354976091004203";3486;2856;2868;;;;;;0;12055;4292;25246;45.7275;9.7127;306;;;;;;;;;;179;"2023-10-07 16:00:09+02"
"AAA00354976091004203";3500;2825;2837;;;;;;0;12055;4292;25174;45.7275;9.7127;306;;;;;;;;;;240;"2023-10-07 16:15:15+02"
"AAA00354976091004203";3491;2800;2812;;;;;;0;12055;4286;25174;45.7275;9.7127;306;;;;;;;;;;377;"2023-10-07 16:30:21+02"
"AAA00354976091004203";3492;2775;2787;;;;;;0;12055;4292;25174;45.7275;9.7127;306;;;;;;;;;;542;"2023-10-07 16:45:28+02"
"AAA00354976091004203";3497;2762;2775;;;;;;0;12055;4292;25174;45.7275;9.7127;306;;;;;;;;;;467;"2023-10-07 17:00:32+02"
"AAA00354976091004203";3486;2737;2743;;;;;;0;12055;4292;25101;45.7275;9.7127;306;;;;;;;;;;468;"2023-10-07 17:15:37+02"
"AAA00354976091004203";3484;2712;2725;;;;;;0;12055;4292;25101;45.7275;9.7127;306;;;;;;;;;;390;"2023-10-07 17:30:43+02"
"AAA00354976091004203";3494;2693;2700;;;;;;0;12055;4286;25101;45.7275;9.7127;306;;;;;;;;;;379;"2023-10-07 17:45:49+02"
"AAA00354976091004203";3494;2668;2681;;;;;;0;12055;4292;25101;45.7275;9.7127;300;;;;;;;;;;75;"2023-10-07 18:00:55+02"
"AAA00354976091004203";3473;2650;2737;;;;;;0;12120;4292;25028;45.7275;9.7127;300;;;;;;;;;;89;"2023-10-07 18:16:00+02"
"AAA00354976091004203";3463;2631;2643;;;;;;0;12055;4292;25101;45.7275;9.7127;300;;;;;;;;;;61;"2023-10-07 18:31:06+02"
"AAA00354976091004203";3451;2600;2606;;;;;;0;12055;4292;25101;45.7275;9.7127;300;;;;;;;;;;49;"2023-10-07 18:46:11+02"
"AAA00354976091004203";3451;2575;2581;;;;;;0;12055;4292;25101;45.7275;9.7127;300;;;;;;;;;;35;"2023-10-07 19:01:23+02"
"AAA00354976091004203";3461;2543;2550;;;;;;0;12055;4292;25101;45.7275;9.7127;300;;;;;;;;;;37;"2023-10-07 19:16:30+02"
"AAA00354976091004203";3454;2518;2518;;;;;;0;12055;4292;25028;45.7275;9.7127;300;;;;;;;;;;48;"2023-10-07 19:31:36+02"
"AAA00354976091004203";3454;2487;2493;;;;;;0;12055;4292;25028;45.7275;9.7127;300;;;;;;;;;;166;"2023-10-07 19:46:43+02"
"AAA00354976091004203";3449;2462;2468;;;;;;0;12055;4286;24955;45.7275;9.7127;300;;;;;;;;;;188;"2023-10-07 20:01:48+02"
"AAA00354976091004203";3448;2431;2437;;;;;;0;12055;4292;25028;45.7275;9.7127;300;;;;;;;;;;68;"2023-10-07 20:16:53+02"
"AAA00354976091004203";3443;2406;2412;;;;;;0;12055;4286;24955;45.7275;9.7127;300;;;;;;;;;;57;"2023-10-07 20:31:58+02"
"AAA00354976091004203";3444;2381;2387;;;;;;0;12055;4292;25101;45.7275;9.7127;300;;;;;;;;;;61;"2023-10-07 20:47:04+02"
"AAA00354976091004203";3438;2356;2362;;;;;;0;12055;4292;25028;45.7275;9.7127;300;;;;;;;;;;70;"2023-10-07 21:02:09+02"
"AAA00354976091004203";3433;2337;2337;;;;;;0;12055;4292;25028;45.7275;9.7127;300;;;;;;;;;;99;"2023-10-07 21:17:15+02"
"AAA00354976091004203";3436;2312;2312;;;;;;0;12055;4286;25028;45.7275;9.7127;300;;;;;;;;;;96;"2023-10-07 21:32:21+02"
"AAA00354976091004203";3432;2287;2293;;;;;;0;12055;4292;25174;45.7275;9.7127;300;;;;;;;;;;51;"2023-10-07 21:47:26+02"
"AAA00354976091004203";3420;2268;2275;;;;;;0;12055;4292;25174;45.7275;9.7127;299;;;;;;;;;;50;"2023-10-07 22:02:27+02"
"AAA00354976091004203";3396;2250;2337;;;;;;0;12120;4279;25174;45.7275;9.7127;299;;;;;;;;;;48;"2023-10-07 22:17:33+02"
"AAA00354976091004203";3417;2243;2256;;;;;;0;12055;4286;25101;45.7275;9.7127;299;;;;;;;;;;55;"2023-10-07 22:32:38+02"
"AAA00354976091004203";3405;2225;2231;;;;;;0;12055;4292;25101;45.7275;9.7127;299;;;;;;;;;;46;"2023-10-07 22:47:43+02"
"AAA00354976091004203";3414;2206;2212;;;;;;0;12055;4286;25174;45.7275;9.7127;299;;;;;;;;;;47;"2023-10-07 23:02:50+02"
"AAA00354976091004203";3421;2181;2187;;;;;;0;12055;4292;25101;45.7275;9.7127;299;;;;;;;;;;35;"2023-10-07 23:17:55+02"
"AAA00354976091004203";3417;2162;2168;;;;;;0;12055;4292;25174;45.7275;9.7127;299;;;;;;;;;;45;"2023-10-07 23:33:00+02"
"AAA00354976091004203";3411;2143;2143;;;;;;0;12055;4286;25246;45.7275;9.7127;299;;;;;;;;;;56;"2023-10-07 23:48:06+02"
"AAA00354976091004203";3412;2131;2137;;;;;;0;12055;4286;25174;45.7275;9.7127;299;;;;;;;;;;62;"2023-10-08 00:03:09+02"
"AAA00354976091004203";3408;2118;2118;;;;;;0;12055;4292;25174;45.7275;9.7127;299;;;;;;;;;;66;"2023-10-08 00:18:14+02"
"AAA00354976091004203";3404;2100;2100;;;;;;0;12055;4286;25174;45.7275;9.7127;299;;;;;;;;;;44;"2023-10-08 00:33:20+02"
"AAA00354976091004203";3406;2093;2093;;;;;;0;12055;4292;25174;45.7275;9.7127;299;;;;;;;;;;37;"2023-10-08 00:48:25+02"
"AAA00354976091004203";3402;2075;2087;;;;;;0;12055;4292;25319;45.7275;9.7127;299;;;;;;;;;;32;"2023-10-08 01:03:31+02"
"AAA00354976091004203";3420;2062;2068;;;;;;0;12055;4292;25319;45.7275;9.7127;299;;;;;;;;;;42;"2023-10-08 01:18:37+02"
