"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3355;2368;2381;;;;;;0;12055;4292;34788;45.7275;9.7127;297;;;;;;;;;;23;"2023-08-02 03:16:11+02"
"AAA00354976091004203";3353;2362;2368;;;;;;0;12055;4292;34788;45.7275;9.7127;297;;;;;;;;;;13;"2023-08-02 03:31:17+02"
"AAA00354976091004203";3348;2356;2362;;;;;;0;12055;4292;34861;45.7275;9.7127;297;;;;;;;;;;17;"2023-08-02 03:46:23+02"
"AAA00354976091004203";3341;2350;2362;;;;;;0;12055;4292;34788;45.7275;9.7127;297;;;;;;;;;;37;"2023-08-02 04:01:29+02"
"AAA00354976091004203";3351;2343;2356;;;;;;0;12055;4292;34788;45.7275;9.7127;297;;;;;;;;;;49;"2023-08-02 04:16:35+02"
"AAA00354976091004203";3344;2331;2350;;;;;;0;12055;4292;34861;45.7275;9.7127;297;;;;;;;;;;35;"2023-08-02 04:31:40+02"
"AAA00354976091004203";3352;2325;2343;;;;;;0;12055;4286;34788;45.7275;9.7127;297;;;;;;;;;;33;"2023-08-02 04:46:46+02"
"AAA00354976091004203";3340;2318;2343;;;;;;0;12055;4299;34788;45.7275;9.7127;297;;;;;;;;;;21;"2023-08-02 05:01:50+02"
"AAA00354976091004203";3340;2318;2337;;;;;;0;12055;4292;34934;45.7275;9.7127;297;;;;;;;;;;22;"2023-08-02 05:16:55+02"
"AAA00354976091004203";3337;2312;2331;;;;;;0;12055;4292;34934;45.7275;9.7127;297;;;;;;;;;;29;"2023-08-02 05:32:00+02"
"AAA00354976091004203";3346;2312;2325;;;;;;0;12055;4292;34934;45.7275;9.7127;297;;;;;;;;;;20;"2023-08-02 05:47:05+02"
"AAA00354976091004203";3346;2306;2331;;;;;;0;12055;4292;34934;45.7275;9.7127;;;;;;;;;;;16;"2023-08-02 06:02:17+02"
